"time","SC","SR","PPG","SR_transformed","SC_transformed","SC_z","SR_z"
1.493,1.602,6.239,2.703,6.239,1.602,-1.22971036004571,1.26358266102001
1.4939,1.602,6.239,2.7106,6.239,1.602,-1.22971036004571,1.26358266102001
1.494,1.602,6.239,2.7106,6.239,1.602,-1.22971036004571,1.26358266102001
1.4941,1.602,6.239,2.7179,6.239,1.602,-1.22971036004571,1.26358266102001
1.4942,1.602,6.241,2.725,6.241,1.602,-1.22971036004571,1.27248653116566
1.4943,1.602,6.241,2.7106,6.241,1.602,-1.22971036004571,1.27248653116566
1.4944,1.6017,6.243,2.673,6.243,1.6017,-1.23435889248027,1.28139040131131
1.4945,1.602,6.241,2.7106,6.241,1.602,-1.22971036004571,1.27248653116566
1.49465,1.6017,6.243,2.7545,6.243,1.6017,-1.23435889248027,1.28139040131131
1.4947,1.6012,6.245,2.7179,6.245,1.6012,-1.24210644653789,1.29029427145696
1.4948,1.6017,6.243,2.7106,6.243,1.6017,-1.23435889248027,1.28139040131131
1.4949,1.6017,6.243,2.7106,6.243,1.6017,-1.23435889248027,1.28139040131131
1.495,1.6012,6.245,2.7106,6.245,1.6012,-1.24210644653789,1.29029427145696
1.4951,1.6017,6.243,2.7106,6.243,1.6017,-1.23435889248027,1.28139040131131
1.4952,1.6017,6.243,2.7179,6.243,1.6017,-1.23435889248027,1.28139040131131
1.4953,1.602,6.239,2.6886,6.239,1.602,-1.22971036004571,1.26358266102001
1.495,1.6032,6.237,2.703,6.237,1.6032,-1.21111623030745,1.25467879087435
1.4955,1.6043,6.233,2.7106,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4956,1.6058,6.227,2.7106,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4957,1.607,6.221,2.7106,6.221,1.607,-1.15223481946963,1.18344782970914
1.4958,1.608,6.215,2.7106,6.215,1.608,-1.13673971135441,1.15673621927218
1.4959,1.6109,6.207,2.7106,6.207,1.6109,-1.09180389782028,1.12112073868958
1.496,1.6135,6.19767,2.7106,6.19767,1.6135,-1.05151661672072,1.07958418446011
1.4961,1.616,6.185,2.703,6.185,1.616,-1.01277884643268,1.02317816708741
1.496,1.6186,6.178,2.703,6.178,1.6186,-0.972491565333117,0.99201462157763
1.4963,1.621,6.1664,2.703,6.1664,1.621,-0.935303305856598,0.940372174732853
1.4964,1.624,6.1548,2.695,6.1548,1.624,-0.888817981510947,0.888729727888071
1.4965,1.6283,6.141,2.703,6.141,1.6283,-0.822189016615519,0.827293023883076
1.4966,1.631,6.129,2.7106,6.129,1.631,-0.780352224704433,0.773869803009164
1.4967,1.6349,6.11639,2.7106,6.11639,1.6349,-0.719921303055088,0.717730901740833
1.4968,1.638,6.103,2.703,6.103,1.638,-0.671886467897915,0.658119491115694
1.4969,1.6415,6.091,2.703,6.091,1.6415,-0.61765358949466,0.604696270241786
1.497,1.645,6.078,2.703,6.078,1.645,-0.563420711091401,0.546821114295051
1.4971,1.6487,6.065,2.7106,6.065,1.6487,-0.506088811065103,0.488945958348312
1.4972,1.6523,6.052,2.7106,6.052,1.6523,-0.450306421850323,0.431070802401577
1.4973,1.6558,6.039,2.7106,6.039,1.6558,-0.396073543447064,0.373195646454842
1.4974,1.6584,6.029,2.725,6.029,1.6584,-0.355786262347502,0.328676295726585
1.4975,1.6625,6.01497,2.7179,6.01497,1.6625,-0.292256319075111,0.266215646654839
1.4976,1.665,6.0057,2.7179,6.0057,1.665,-0.253518548787067,0.22494620852974
1.4977,1.668,5.994,2.7179,5.994,1.668,-0.207033224441419,0.172858568177681
1.49785,1.6717,5.9819,2.725,5.9819,1.6717,-0.149701324415117,0.118990153796488
1.4979,1.6742,5.972,2.725,5.972,1.6742,-0.110963554127084,0.0749159965755162
1.498,1.6674,5.997,2.732,5.997,1.6674,-0.216330289310548,0.186214373396159
1.4981,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.4982,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.4983,1.6711,5.983,2.6446,5.983,1.6711,-0.158998389284246,0.123887282376601
1.4984,1.6747,5.97094,2.6446,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.4985,1.6747,5.97094,2.6446,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.498,1.6784,5.9579,2.652,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.4987,1.6747,5.97094,2.637,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.4988,1.6784,5.9579,2.6446,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.4989,1.682,5.945,2.637,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.499,1.6857,5.9322,2.6446,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.4991,1.6857,5.9322,2.6446,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.4992,1.6857,5.9322,2.652,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.4993,1.6893,5.919,2.6446,5.919,1.6893,0.123012578412691,-0.161036562284251
1.4994,1.693,5.906,2.6446,5.906,1.693,0.180344478438993,-0.218911718230986
1.4995,1.693,5.906,2.6153,5.906,1.693,0.180344478438993,-0.218911718230986
1.4996,1.6893,5.919,2.6446,5.919,1.6893,0.123012578412691,-0.161036562284251
1.4997,1.693,5.906,2.652,5.906,1.693,0.180344478438993,-0.218911718230986
1.4998,1.693,5.906,2.652,5.906,1.693,0.180344478438993,-0.218911718230986
1.4999,1.693,5.906,2.652,5.906,1.693,0.180344478438993,-0.218911718230986
1.5,1.6966,5.893,2.652,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5001,1.7002,5.881,2.652,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5,1.6966,5.893,2.659,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5003,1.6966,5.893,2.652,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5004,1.7002,5.881,2.6446,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5005,1.7002,5.881,2.6446,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5006,1.7002,5.881,2.659,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5007,1.6966,5.893,2.652,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5008,1.6966,5.893,2.659,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5009,1.7002,5.881,2.652,5.881,1.7002,0.29190925686855,-0.330210095051633
1.50105,1.7002,5.881,2.652,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5011,1.7002,5.881,2.659,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5012,1.7002,5.881,2.652,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5013,1.7039,5.8687,2.652,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.5014,1.7039,5.8687,2.659,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.5015,1.7039,5.8687,2.673,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.5016,1.7039,5.8687,2.659,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.5017,1.707,5.856,2.659,5.856,1.707,0.397275992052021,-0.44150847187228
1.501,1.7112,5.843,2.659,5.843,1.7112,0.462355446135937,-0.499383627819015
1.5019,1.7112,5.843,2.637,5.843,1.7112,0.462355446135937,-0.499383627819015
1.502,1.7112,5.843,2.637,5.843,1.7112,0.462355446135937,-0.499383627819015
1.5021,1.7148,5.8313,2.637,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.5022,1.7148,5.8313,2.637,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.5023,1.7185,5.8189,2.725,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5024,1.7185,5.8189,2.637,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5025,1.722,5.806,2.6446,5.806,1.722,0.62970261378027,-0.664105225513569
1.50265,1.722,5.806,2.6446,5.806,1.722,0.62970261378027,-0.664105225513569
1.5027,1.7258,5.7944,2.6446,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.5028,1.7294,5.782,2.6446,5.782,1.7294,0.744366413832874,-0.770951667261389
1.5029,1.7294,5.782,2.637,5.782,1.7294,0.744366413832874,-0.770951667261389
1.503,1.7294,5.782,2.652,5.782,1.7294,0.744366413832874,-0.770951667261389
1.5031,1.733,5.77,2.6446,5.77,1.733,0.800148803047651,-0.824374888135296
1.5032,1.733,5.77,2.6446,5.77,1.733,0.800148803047651,-0.824374888135296
1.5033,1.7367,5.757,2.6446,5.757,1.7367,0.857480703073956,-0.882250044082035
1.503,1.7367,5.757,2.652,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5035,1.7367,5.757,2.6446,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5036,1.7367,5.757,2.6446,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5037,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5038,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5039,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.504,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5041,1.7403,5.74586,2.652,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.50425,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5043,1.7403,5.74586,2.652,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5044,1.7367,5.757,2.6446,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5045,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5046,1.744,5.733,2.652,5.733,1.744,0.970594992315034,-0.989096485829851
1.5047,1.7367,5.757,2.6446,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5048,1.7367,5.757,2.652,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5049,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.505,1.7403,5.74586,2.725,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5051,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5052,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5053,1.7403,5.74586,2.6446,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5054,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5055,1.744,5.733,2.659,5.733,1.744,0.970594992315034,-0.989096485829851
1.5056,1.744,5.733,2.659,5.733,1.744,0.970594992315034,-0.989096485829851
1.5057,1.7403,5.74586,2.652,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5058,1.744,5.733,2.659,5.733,1.744,0.970594992315034,-0.989096485829851
1.5059,1.744,5.733,2.652,5.733,1.744,0.970594992315034,-0.989096485829851
1.506,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5061,1.7403,5.74586,2.6227,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5062,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5063,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5064,1.7403,5.74586,2.652,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5065,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.506,1.7403,5.74586,2.652,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5067,1.7367,5.757,2.652,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5068,1.7403,5.74586,2.659,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.5069,1.7367,5.757,2.659,5.757,1.7367,0.857480703073956,-0.882250044082035
1.507,1.733,5.77,2.652,5.77,1.733,0.800148803047651,-0.824374888135296
1.5071,1.7367,5.757,2.6666,5.757,1.7367,0.857480703073956,-0.882250044082035
1.5072,1.733,5.77,2.652,5.77,1.733,0.800148803047651,-0.824374888135296
1.5073,1.733,5.77,2.652,5.77,1.733,0.800148803047651,-0.824374888135296
1.50745,1.733,5.77,2.659,5.77,1.733,0.800148803047651,-0.824374888135296
1.5075,1.7294,5.782,2.652,5.782,1.7294,0.744366413832874,-0.770951667261389
1.5076,1.733,5.77,2.659,5.77,1.733,0.800148803047651,-0.824374888135296
1.5077,1.7294,5.782,2.652,5.782,1.7294,0.744366413832874,-0.770951667261389
1.5078,1.7294,5.782,2.6446,5.782,1.7294,0.744366413832874,-0.770951667261389
1.5079,1.7294,5.782,2.659,5.782,1.7294,0.744366413832874,-0.770951667261389
1.508,1.7258,5.7944,2.652,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.5081,1.7258,5.7944,2.652,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.508,1.722,5.806,2.6666,5.806,1.722,0.62970261378027,-0.664105225513569
1.5083,1.7258,5.7944,2.659,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.5084,1.7258,5.7944,2.659,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.5085,1.722,5.806,2.659,5.806,1.722,0.62970261378027,-0.664105225513569
1.5086,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5087,1.7185,5.8189,2.659,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5088,1.722,5.806,2.673,5.806,1.722,0.62970261378027,-0.664105225513569
1.5089,1.722,5.806,2.652,5.806,1.722,0.62970261378027,-0.664105225513569
1.509,1.7185,5.8189,2.659,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5091,1.7185,5.8189,2.659,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5092,1.7185,5.8189,2.652,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5093,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5094,1.7185,5.8189,2.695,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.5095,1.7148,5.8313,2.659,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.5096,1.7148,5.8313,2.659,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.5097,1.7112,5.843,2.6666,5.843,1.7112,0.462355446135937,-0.499383627819015
1.509,1.707,5.856,2.659,5.856,1.707,0.397275992052021,-0.44150847187228
1.5099,1.7112,5.843,2.6886,5.843,1.7112,0.462355446135937,-0.499383627819015
1.51,1.707,5.856,2.6666,5.856,1.707,0.397275992052021,-0.44150847187228
1.5101,1.707,5.856,2.673,5.856,1.707,0.397275992052021,-0.44150847187228
1.5102,1.707,5.856,2.6886,5.856,1.707,0.397275992052021,-0.44150847187228
1.5103,1.7039,5.8687,2.6666,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.5104,1.7039,5.8687,2.6886,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.5105,1.7002,5.881,2.6886,5.881,1.7002,0.29190925686855,-0.330210095051633
1.51065,1.7002,5.881,2.681,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5107,1.7002,5.881,2.681,5.881,1.7002,0.29190925686855,-0.330210095051633
1.5108,1.6966,5.893,2.681,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5109,1.693,5.906,2.673,5.906,1.693,0.180344478438993,-0.218911718230986
1.511,1.693,5.906,2.6886,5.906,1.693,0.180344478438993,-0.218911718230986
1.5111,1.693,5.906,2.673,5.906,1.693,0.180344478438993,-0.218911718230986
1.5112,1.6893,5.919,2.725,5.919,1.6893,0.123012578412691,-0.161036562284251
1.5113,1.693,5.906,2.673,5.906,1.693,0.180344478438993,-0.218911718230986
1.511,1.6857,5.9322,2.673,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.5115,1.682,5.945,2.681,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.5116,1.682,5.945,2.673,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.5117,1.682,5.945,2.673,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.5118,1.682,5.945,2.673,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.5119,1.6784,5.9579,2.681,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.512,1.6784,5.9579,2.681,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.5121,1.6747,5.97094,2.673,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5122,1.6747,5.97094,2.6666,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5123,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5124,1.6747,5.97094,2.6886,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5125,1.6674,5.997,2.673,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5126,1.6674,5.997,2.673,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5127,1.6674,5.997,2.681,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5128,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5129,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.513,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5131,1.6674,5.997,2.673,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5132,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5133,1.6674,5.997,2.681,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5134,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5135,1.6674,5.997,2.673,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5136,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5137,1.682,5.945,2.681,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.51385,1.682,5.945,2.681,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.5139,1.6857,5.9322,2.681,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.514,1.6893,5.919,2.6886,5.919,1.6893,0.123012578412691,-0.161036562284251
1.5141,1.6893,5.919,2.673,5.919,1.6893,0.123012578412691,-0.161036562284251
1.5142,1.693,5.906,2.673,5.906,1.693,0.180344478438993,-0.218911718230986
1.5143,1.693,5.906,2.673,5.906,1.693,0.180344478438993,-0.218911718230986
1.5144,1.693,5.906,2.681,5.906,1.693,0.180344478438993,-0.218911718230986
1.5145,1.693,5.906,2.681,5.906,1.693,0.180344478438993,-0.218911718230986
1.514,1.6893,5.919,2.681,5.919,1.6893,0.123012578412691,-0.161036562284251
1.5147,1.6966,5.893,2.6886,5.893,1.6966,0.236126867653766,-0.276786874177725
1.5148,1.693,5.906,2.6886,5.906,1.693,0.180344478438993,-0.218911718230986
1.5149,1.693,5.906,2.681,5.906,1.693,0.180344478438993,-0.218911718230986
1.515,1.693,5.906,2.681,5.906,1.693,0.180344478438993,-0.218911718230986
1.5151,1.6893,5.919,2.673,5.919,1.6893,0.123012578412691,-0.161036562284251
1.5152,1.6857,5.9322,2.673,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.5153,1.682,5.945,2.681,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.515,1.6747,5.97094,2.6666,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5155,1.6747,5.97094,2.681,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5156,1.6784,5.9579,2.673,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.5157,1.6747,5.97094,2.681,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5158,1.6784,5.9579,2.681,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.5159,1.6784,5.9579,2.673,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.516,1.6747,5.97094,2.673,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5161,1.6747,5.97094,2.673,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.516,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5163,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5164,1.6747,5.97094,2.673,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.5165,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5166,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5167,1.6674,5.997,2.6666,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5168,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.5169,1.6674,5.997,2.6666,5.997,1.6674,-0.216330289310548,0.186214373396159
1.51705,1.6674,5.997,2.6666,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5171,1.6674,5.997,2.6666,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5172,1.6674,5.997,2.6666,5.997,1.6674,-0.216330289310548,0.186214373396159
1.5173,1.663,6.01,2.673,6.01,1.663,-0.284508765017503,0.244089529342894
1.5174,1.663,6.01,2.659,6.01,1.663,-0.284508765017503,0.244089529342894
1.5175,1.663,6.01,2.6666,6.01,1.663,-0.284508765017503,0.244089529342894
1.5176,1.6601,6.023,2.652,6.023,1.6601,-0.329444578551626,0.301964685289629
1.5177,1.6601,6.023,2.6666,6.023,1.6601,-0.329444578551626,0.301964685289629
1.517,1.6601,6.023,2.7106,6.023,1.6601,-0.329444578551626,0.301964685289629
1.5179,1.6601,6.023,2.6666,6.023,1.6601,-0.329444578551626,0.301964685289629
1.518,1.6601,6.023,2.659,6.023,1.6601,-0.329444578551626,0.301964685289629
1.5181,1.6601,6.023,2.659,6.023,1.6601,-0.329444578551626,0.301964685289629
1.5182,1.6565,6.0366,2.659,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.5183,1.6565,6.0366,2.659,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.5184,1.6565,6.0366,2.659,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.5185,1.6565,6.0366,2.659,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.5186,1.6565,6.0366,2.659,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.5187,1.6565,6.0366,2.659,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.5188,1.652,6.049,2.6666,6.049,1.652,-0.454954954284884,0.417714997183103
1.5189,1.652,6.049,2.659,6.049,1.652,-0.454954954284884,0.417714997183103
1.519,1.652,6.049,2.659,6.049,1.652,-0.454954954284884,0.417714997183103
1.5191,1.649,6.0633,2.659,6.0633,1.649,-0.501440278630535,0.48137766872451
1.5192,1.652,6.049,2.659,6.049,1.652,-0.454954954284884,0.417714997183103
1.5193,1.649,6.0633,2.659,6.0633,1.649,-0.501440278630535,0.48137766872451
1.519,1.649,6.0633,2.659,6.0633,1.649,-0.501440278630535,0.48137766872451
1.5195,1.649,6.0633,2.652,6.0633,1.649,-0.501440278630535,0.48137766872451
1.5196,1.652,6.049,2.6446,6.049,1.652,-0.454954954284884,0.417714997183103
1.5197,1.649,6.0633,2.652,6.0633,1.649,-0.501440278630535,0.48137766872451
1.5198,1.6456,6.076,2.652,6.076,1.6456,-0.554123646222272,0.537917244149401
1.5199,1.6456,6.076,2.652,6.076,1.6456,-0.554123646222272,0.537917244149401
1.52,1.6456,6.076,2.652,6.076,1.6456,-0.554123646222272,0.537917244149401
1.5201,1.6456,6.076,2.659,6.076,1.6456,-0.554123646222272,0.537917244149401
1.52025,1.6419,6.0902,2.652,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.5203,1.6419,6.0902,2.6666,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.5204,1.6419,6.0902,2.6446,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.5205,1.638,6.103,2.652,6.103,1.638,-0.671886467897915,0.658119491115694
1.5206,1.638,6.103,2.659,6.103,1.638,-0.671886467897915,0.658119491115694
1.5207,1.638,6.103,2.659,6.103,1.638,-0.671886467897915,0.658119491115694
1.5208,1.638,6.103,2.652,6.103,1.638,-0.671886467897915,0.658119491115694
1.5209,1.638,6.103,2.659,6.103,1.638,-0.671886467897915,0.658119491115694
1.521,1.6346,6.117,2.652,6.117,1.6346,-0.724569835489652,0.720446582135252
